     "Activity",           "ID",     "Time[ms]",           "ax",           "ay",           "az"
        Walking,              2,  1546776619323,-3.78546774e-01,-3.47845078e-01, 1.57629204e+00
        Walking,              2,  1546776619425, 8.59951317e-01,-1.78030479e+00,-5.17910004e-01
        Walking,              2,  1546776619526,-1.13313127e+00,-3.83522558e+00,-4.57588196e-01
        Walking,              2,  1546776619627, 2.52667308e+00, 4.48975801e-01,-1.84216785e+00
        Walking,              2,  1546776619728, 5.67895412e-01,-1.32803679e-01,-3.94267988e+00
        Walking,              2,  1546776619830, 2.75607109e-01,-5.99038601e-02,-4.04114199e+00
        Walking,              2,  1546776619931,-9.03304100e-01, 1.46221638e+00,-1.97532654e-01
        Walking,              2,  1546776620033, 2.27397084e+00,-1.87815797e+00,-1.51435900e+00
        Walking,              2,  1546776620134, 1.74441493e+00,-1.62479806e+00,-5.09974289e+00
        Walking,              2,  1546776620234,-1.71219182e+00, 3.22973680e+00,-6.07902431e+00
        Walking,              2,  1546776620335,-1.58634424e-01, 4.47488070e-01,-1.30813551e+00
        Walking,              2,  1546776620437,-1.30247498e+00,-1.68113267e+00, 7.51581287e+00
        Walking,              2,  1546776620538, 2.29359722e+00,-3.38326979e+00, 1.41682625e-01
        Walking,              2,  1546776620639, 2.23343182e+00, 6.78792357e-01,-2.20956135e+00
        Walking,              2,  1546776620740, 1.59605432e+00, 5.95256925e-01,-5.90093803e+00
        Walking,              2,  1546776620841,-1.85065413e+00,-1.40895152e+00, 1.10344410e+00
        Walking,              2,  1546776620943,-5.50040483e+00,-4.13307381e+00, 1.59006262e+00
        Walking,              2,  1546776621043, 1.91510201e+00,-2.82861924e+00,-3.95907927e+00
        Walking,              2,  1546776621144, 2.42949295e+00,-1.02456951e+00,-2.33951259e+00
        Walking,              2,  1546776621245,-1.24438858e+00, 2.63591933e+00, 3.52875233e-01
        Walking,              2,  1546776621346,-6.43711090e-02,-1.75357997e+00,-2.43767619e+00
        Walking,              2,  1546776621447,-8.21199608e+00,-3.80824900e+00, 3.12802792e-02
        Walking,              2,  1546776621548, 3.68629122e+00,-8.91218185e-01,-2.20330882e+00
        Walking,              2,  1546776621649, 4.68749189e+00, 1.66034532e+00, 1.80392933e+00
        Walking,              2,  1546776621749, 4.03821421e+00, 2.79558301e+00, 1.78896475e+00
        Walking,              2,  1546776621851,-3.27242374e+00,-4.53465223e+00,-4.34094250e-01
        Walking,              2,  1546776621951,-1.39044428e+00,-5.47026777e+00, 4.98013079e-01
        Walking,              2,  1546776622052, 4.34587765e+00, 1.75795555e-02, 6.77454472e-03
        Walking,              2,  1546776622153, 1.67816401e+00, 4.60787392e+00,-1.16319537e+00
        Walking,              2,  1546776622254,-1.75016165e+00, 6.94058418e-01,-1.88886476e+00
        Walking,              2,  1546776622355,-2.03827667e+00,-1.11076307e+00,-3.02205420e+00
        Walking,              2,  1546776622456,-5.18434429e+00,-4.10103369e+00,-4.83093452e+00
        Walking,              2,  1546776622556, 2.53249192e+00, 8.96856785e-01,-2.03085327e+00
        Walking,              2,  1546776622657, 7.07841015e+00, 4.77421474e+00, 7.50757217e-01
        Walking,              2,  1546776622757, 6.87449789e+00, 4.80632210e+00, 1.10732865e+00
        Walking,              2,  1546776622858,-1.03404522e-01,-5.35886860e+00, 7.71317005e+00
        Walking,              2,  1546776622958,-7.07351685e-01,-4.97781563e+00, 7.75031853e+00
        Walking,              2,  1546776623059, 1.46711135e+00,-1.35105896e+00,-8.20373058e-01
        Walking,              2,  1546776623159, 5.00826931e+00, 5.06312180e+00, 5.48373938e-01
        Walking,              2,  1546776623260, 6.46523714e-01, 3.21159077e+00,-1.79592609e+00
        Walking,              2,  1546776623360,-9.67988586e+00,-3.02648354e+00, 3.16674423e+00
        Walking,              2,  1546776623460, 1.77707076e+00,-2.51672554e+00,-5.18875694e+00
        Walking,              2,  1546776623561, 8.37566137e-01, 3.11694193e+00,-5.12972832e-01
        Walking,              2,  1546776623661, 5.72084188e-01, 3.07828093e+00,-8.28168392e-02
        Walking,              2,  1546776623761, 2.69884586e-01, 6.75111675e+00, 1.70972931e+00
        Walking,              2,  1546776623861,-1.68922782e+00,-2.25149155e+00, 1.45686269e-01
        Walking,              2,  1546776623962,-5.00411701e+00,-4.84847164e+00,-2.75882244e+00
        Walking,              2,  1546776624062,-2.21493006e-01, 3.07895708e+00, 9.57837820e-01
        Walking,              2,  1546776624147, 1.59193301e+00, 5.29290342e+00,-3.20636034e+00
        Walking,              2,  1546776624247, 1.04579079e+00,-3.56072426e+00,-1.69003010e+00
        Walking,              2,  1546776624347, 3.44976163e+00, 8.83841515e-01,-5.75596857e+00
        Walking,              2,  1546776624447, 4.46963549e-01, 7.00130463e-02,-4.07579708e+00
        Walking,              2,  1546776624548, 6.91031337e-01, 2.43462420e+00, 4.88482714e-02
        Walking,              2,  1546776624648, 3.61969471e-01, 8.95556736e+00,-6.30402088e+00
        Walking,              2,  1546776624748,-8.53320360e-02, 8.80996323e+00,-5.49246645e+00
        Walking,              2,  1546776624847,-4.71955967e+00,-8.58709145e+00, 2.41184235e-01
        Walking,              2,  1546776624948, 3.35373783e+00,-7.44560528e+00, 1.57968271e+00
        Walking,              2,  1546776625048, 8.65915298e-01, 3.58509731e+00,-7.61495590e-01
        Walking,              2,  1546776625148, 3.36542773e+00, 7.81005955e+00, 6.84714913e-02
        Walking,              2,  1546776625249,-1.40223408e+00,-4.16016579e+00,-4.12741721e-01
        Walking,              2,  1546776625348,-1.06652164e+00,-4.52356815e+00,-1.40433955e+00
        Walking,              2,  1546776625448,-1.57169104e+00,-9.88808155e+00,-3.08841491e+00
        Walking,              2,  1546776625549, 1.79868245e+00, 1.65888596e+00, 6.51957452e-01
        Walking,              2,  1546776625648,-4.76041198e-01,-1.05932140e+00, 1.16025496e+00
        Walking,              2,  1546776625748,-5.82856846e+00,-1.66621780e+00, 2.76264906e+00
        Walking,              2,  1546776625848,-5.67996264e+00,-1.56541920e+00, 2.39588308e+00
        Walking,              2,  1546776625948,-4.01355839e+00,-6.68662453e+00, 7.53635347e-01
        Walking,              2,  1546776626048, 2.61634111e+00, 4.56849957e+00,-3.77691245e+00
        Walking,              2,  1546776626149, 3.84068990e+00, 9.99730492e+00,-5.02685404e+00
        Walking,              2,  1546776626248,-6.28416443e+00,-1.44652147e+01, 1.25115757e+01
        Walking,              2,  1546776626349,-5.59463453e+00,-1.48356142e+01, 1.18677559e+01
        Walking,              2,  1546776626449, 3.27867889e+00,-2.80250931e+00,-3.14085817e+00
        Walking,              2,  1546776626549, 2.14716220e+00, 3.80910921e+00, 4.71163869e-01
        Walking,              2,  1546776626649, 8.61507058e-01, 9.09927368e-01, 2.71681404e+00
        Walking,              2,  1546776626749,-4.42732334e+00,-3.34826374e+00, 6.78314388e-01
        Walking,              2,  1546776626849,-7.69371367e+00,-1.85309505e+00, 2.86615682e+00
        Walking,              2,  1546776626949, 8.21851826e+00,-7.68719864e+00, 9.76006150e-01
        Walking,              2,  1546776627048, 4.10323620e+00, 5.97096205e+00,-2.99671626e+00
        Walking,              2,  1546776627149, 4.19401741e+00, 5.62459040e+00,-4.00914192e+00
        Walking,              2,  1546776627249,-8.71772766e+00,-8.27153206e+00, 7.30896425e+00
        Walking,              2,  1546776627349, 6.73047352e+00, 2.82377005e+00,-1.38539963e+01
        Walking,              2,  1546776627449,-4.43545437e+00,-2.35061836e+00,-3.05582762e+00
        Walking,              2,  1546776627549,-9.78168666e-01, 3.47704124e+00, 5.45987189e-02
        Walking,              2,  1546776627648,-2.29422998e+00, 1.81159925e+00, 1.06030190e+00
        Walking,              2,  1546776627749,-5.04119778e+00,-3.25965023e+00,-1.08995235e+00
        Walking,              2,  1546776627849,-5.79366159e+00,-6.37380600e-01, 3.21606922e+00
        Walking,              2,  1546776627948, 4.37209368e+00,-6.89455605e+00, 2.02467537e+00
        Walking,              2,  1546776628048, 5.67906857e+00,-7.35764217e+00, 9.62831736e-01
        Walking,              2,  1546776628149, 5.04981041e+00, 9.02835083e+00,-4.17132998e+00
        Walking,              2,  1546776628249,-7.70709181e+00,-4.55753231e+00, 6.18224049e+00
        Walking,              2,  1546776628348, 4.25709248e+00, 1.46385098e+00,-1.05760717e+01
        Walking,              2,  1546776628449,-7.20848751e+00,-1.24693584e+00, 3.31578851e-01
        Walking,              2,  1546776628549,-8.30188656e+00,-1.06864262e+00, 2.14002228e+00
        Walking,              2,  1546776628648,-3.62476492e+00, 7.61355400e-01, 7.45288908e-01
        Walking,              2,  1546776628748,-6.33602524e+00,-4.59243298e+00, 1.40587151e+00
        Walking,              2,  1546776628849, 5.02291143e-01,-1.61375809e+00,-3.39193910e-01
        Walking,              2,  1546776628949, 1.64854932e+00,-2.49106407e-01,-2.19009066e+00
        Walking,              2,  1546776629049, 3.51347494e+00, 7.89667225e+00,-4.72538328e+00
        Walking,              2,  1546776629148, 1.62002337e+00, 4.33076382e+00,-1.26242149e+00
        Walking,              2,  1546776629249,-3.92873478e+00, 5.92214870e+00,-2.06325436e+00
        Walking,              2,  1546776629349,-3.15121460e+00, 5.74185562e+00,-1.92179859e+00
        Walking,              2,  1546776629449,-1.83814251e+00, 1.45139313e+00, 6.14626646e-01
        Walking,              2,  1546776629549, 2.89252281e-01, 2.77477312e+00,-7.44691133e-01
        Walking,              2,  1546776629649,-4.71816635e+00,-9.72486496e-01, 2.13669395e+00
        Walking,              2,  1546776629749,-6.59308052e+00,-4.87465286e+00, 3.60780430e+00
        Walking,              2,  1546776629849, 5.80400133e+00,-8.89682293e+00,-1.59934640e+00
        Walking,              2,  1546776629950,-1.52943921e+00, 2.26037407e+00,-3.21414161e+00
        Walking,              2,  1546776630049, 4.42261076e+00, 1.02713890e+01,-5.53676796e+00
        Walking,              2,  1546776630149, 4.11603165e+00, 1.02783594e+01,-5.76865578e+00
        Walking,              2,  1546776630250, 6.47450304e+00,-2.19946289e+00, 1.67133164e+00
        Walking,              2,  1546776630349, 6.35805893e+00,-2.15336704e+00, 1.70419335e+00
        Walking,              2,  1546776630450, 4.65485334e+00, 4.49439526e+00, 1.10514402e-01
        Walking,              2,  1546776630550, 1.28139091e+00, 2.40499878e+00, 1.14108562e+00
        Walking,              2,  1546776630650,-4.62483692e+00, 2.76537895e-01, 4.99421310e+00
        Walking,              2,  1546776630750,-6.58381653e+00,-5.29847336e+00, 1.47734427e+00
        Walking,              2,  1546776630850, 9.03851318e+00,-1.39730721e+01,-2.50353074e+00
        Walking,              2,  1546776630950, 3.44735408e+00, 3.03758049e+00,-2.73445773e+00
        Walking,              2,  1546776631050, 5.39204645e+00, 1.03861561e+01,-5.27889681e+00
        Walking,              2,  1546776631150,-7.15880108e+00,-1.11601648e+01, 1.04085083e+01
        Walking,              2,  1546776631250, 8.90639591e+00,-1.80090065e+01, 6.09576225e+00
        Walking,              2,  1546776631350, 8.39788437e+00,-1.76883392e+01, 6.59130859e+00
        Walking,              2,  1546776631450, 2.42365956e+00, 3.70204210e+00, 3.70870292e-01
        Walking,              2,  1546776631550, 3.27533126e-01, 2.76084900e-01, 2.79268169e+00
        Walking,              2,  1546776631651,-2.60102367e+00,-1.90276241e+00, 1.77450264e+00
        Walking,              2,  1546776631750,-5.80014086e+00,-4.09785938e+00, 4.14302826e+00
        Walking,              2,  1546776631850, 7.47625923e+00,-1.01792746e+01,-8.96025896e-02
        Walking,              2,  1546776631951, 4.85099936e+00, 4.27611542e+00,-2.61387229e+00
        Walking,              2,  1546776632050, 5.74677944e+00, 9.42683697e+00,-6.20498228e+00
        Walking,              2,  1546776632150,-4.96825695e+00,-1.67732811e+01, 1.19757872e+01
        Walking,              2,  1546776632250, 7.02431107e+00,-2.79382210e+01, 1.17433071e+00
        Walking,              2,  1546776632351, 2.63155651e+00,-4.27640152e+00,-3.04018974e+00
        Walking,              2,  1546776632450, 1.08370554e+00, 3.29923630e+00,-4.15095448e-01
        Walking,              2,  1546776632551,-1.05446100e+00, 1.16918850e+00, 2.54759026e+00
        Walking,              2,  1546776632651,-1.38090062e+00,-2.82817268e+00, 1.19034457e+00
        Walking,              2,  1546776632751,-5.84816360e+00,-3.08720779e+00, 2.87344217e-01
        Walking,              2,  1546776632851, 4.15407848e+00,-1.15900717e+01,-4.85728884e+00
        Walking,              2,  1546776632950, 4.09719515e+00, 2.54772902e+00,-2.68966436e+00
        Walking,              2,  1546776633050, 4.99729252e+00, 9.29607773e+00,-6.19269705e+00
        Walking,              2,  1546776633151,-5.49734020e+00,-1.26752253e+01, 1.02597265e+01
        Walking,              2,  1546776633250, 6.49502516e+00,-2.55541706e+01, 3.53741574e+00
        Walking,              2,  1546776633350, 3.75404930e+00,-2.58141518e+00,-4.96674681e+00
        Walking,              2,  1546776633451, 1.56395137e+00, 2.65512562e+00, 2.55577564e-01
        Walking,              2,  1546776633551, 7.82477856e-03, 5.15790939e-01, 1.97600996e+00
        Walking,              2,  1546776633651,-3.72515941e+00,-2.16805649e+00, 9.32310820e-02
        Walking,              2,  1546776633750,-5.79771996e+00,-4.09119606e+00, 3.46972322e+00
        Walking,              2,  1546776633851, 8.66049957e+00,-1.05600405e+01, 3.10265541e-01
        Walking,              2,  1546776633950, 4.24948025e+00, 5.20862818e+00,-3.02110982e+00
        Walking,              2,  1546776634050, 5.43797779e+00, 9.53496456e+00,-5.71037912e+00
        Walking,              2,  1546776634151, 5.07189131e+00, 9.87852669e+00,-4.98690128e+00
        Walking,              2,  1546776634250, 8.73318386e+00,-2.17711182e+01,-1.87629175e+00
        Walking,              2,  1546776634350, 2.56202006e+00,-2.27792454e+00,-9.79191494e+00
        Walking,              2,  1546776634450, 2.01423907e+00, 3.47645712e+00, 4.67547596e-01
        Walking,              2,  1546776634550,-1.36185956e+00, 6.26797676e-01, 1.94855165e+00
        Walking,              2,  1546776634650,-3.41038918e+00,-2.18099594e+00,-2.58767247e-01
        Walking,              2,  1546776634750,-4.91066265e+00,-1.87586021e+00, 4.05279064e+00
        Walking,              2,  1546776634850, 5.88811398e+00,-7.95885563e+00, 1.85466647e+00
        Walking,              2,  1546776634950, 3.83444810e+00, 5.47709036e+00,-3.90493488e+00
        Walking,              2,  1546776635050, 5.83072948e+00, 9.26861382e+00,-4.99550009e+00
        Walking,              2,  1546776635150,-6.65470982e+00,-1.71810818e+01, 1.28611498e+01
        Walking,              2,  1546776635250,-1.53586864e-01,-4.99606323e+00, 5.36188602e-01
        Walking,              2,  1546776635351,-4.23778057e+00,-3.51288605e+00, 1.11924815e+00
        Walking,              2,  1546776635450,-1.79834545e+00, 2.87302399e+00,-1.15183973e+00
        Walking,              2,  1546776635550,-2.92576456e+00, 2.16674423e+00, 1.25212812e+00
        Walking,              2,  1546776635651,-4.77816296e+00,-2.61039257e+00, 6.44001007e-01
        Walking,              2,  1546776635751,-4.53634357e+00,-6.22081757e-01, 3.19150543e+00
        Walking,              2,  1546776635850, 3.18833017e+00,-4.00127029e+00, 4.54021692e-02
        Walking,              2,  1546776635950, 5.49741077e+00, 6.89074802e+00,-5.13907194e+00
        Walking,              2,  1546776636050, 3.17536902e+00, 7.90750504e+00,-2.62189555e+00
        Walking,              2,  1546776636151, 2.92921877e+00, 7.85342503e+00,-2.93623424e+00
        Walking,              2,  1546776636251, 2.36067429e+01, 3.97793245e+00, 1.56993732e+01
        Walking,              2,  1546776636351,-4.77867651e+00, 1.21780777e+00, 6.10119581e-01
        Walking,              2,  1546776636450,-4.43213284e-01, 3.32773161e+00,-8.82133663e-01
        Walking,              2,  1546776636550,-5.46383572e+00,-1.25686455e+00, 6.50121570e-01
        Walking,              2,  1546776636650,-6.81949520e+00,-4.87995338e+00, 4.81411028e+00
        Walking,              2,  1546776636750, 7.18811131e+00,-1.01178646e+01,-2.75612688e+00
        Walking,              2,  1546776636851, 9.00830269e+00,-1.05839090e+01,-4.56655216e+00
        Walking,              2,  1546776636950, 4.05433464e+00, 9.87893581e+00,-5.37584591e+00
        Walking,              2,  1546776637050, 3.70064068e+00, 9.92254353e+00,-5.54450607e+00
        Walking,              2,  1546776637150, 9.29029942e+00, 1.83541298e-01, 7.61211634e-01
        Walking,              2,  1546776637250, 1.88181961e+00,-3.44672203e-01,-2.22220249e+01
        Walking,              2,  1546776637350, 4.00198221e+00, 3.87958002e+00, 1.17601931e-01
        Walking,              2,  1546776637450, 1.34234166e+00, 1.42712498e+00, 2.40037680e+00
        Walking,              2,  1546776637550,-2.51961565e+00,-4.89603043e-01, 3.90349531e+00
        Walking,              2,  1546776637650,-5.99398327e+00,-4.24767303e+00, 2.45504808e+00
        Walking,              2,  1546776637750, 8.12551975e+00,-1.27479219e+01, 3.32073808e-01
        Walking,              2,  1546776637850, 3.75443292e+00, 4.07633591e+00,-2.76424241e+00
        Walking,              2,  1546776637950, 5.82231188e+00, 1.00690737e+01,-5.94433594e+00
        Walking,              2,  1546776638050,-6.73663187e+00,-1.56618166e+01, 1.21854982e+01
        Walking,              2,  1546776638150, 2.90030241e+00,-2.64511909e+01,-4.30361652e+00
        Walking,              2,  1546776638249, 1.74077106e+00,-4.75647545e+00,-2.92255116e+00
        Walking,              2,  1546776638350, 8.66617560e-01, 2.48739290e+00, 1.43438667e-01
        Walking,              2,  1546776638450,-7.17425883e-01, 3.86415482e-01, 2.42406940e+00
        Walking,              2,  1546776638550,-2.53583097e+00,-2.24557114e+00, 1.18586004e+00
        Walking,              2,  1546776638650,-5.01487780e+00,-3.55639267e+00, 3.73203611e+00
        Walking,              2,  1546776638749, 6.33239794e+00,-1.03290777e+01,-2.21560836e-01
        Walking,              2,  1546776638850, 4.72229004e+00, 4.74753475e+00,-3.52222753e+00
        Walking,              2,  1546776638950, 5.52662802e+00, 9.99475288e+00,-5.77511930e+00
        Walking,              2,  1546776639050,-5.08103657e+00,-1.86633224e+01, 1.25060482e+01
        Walking,              2,  1546776639150,-4.41951895e+00,-1.90554771e+01, 1.19598618e+01
        Walking,              2,  1546776639250, 6.03675604e+00,-1.98093224e+01,-6.32816792e+00
        Walking,              2,  1546776639347,-1.54595065e+00,-3.95108604e+00,-1.08521652e+00
        Walking,              2,  1546776639446,-1.03233814e+00, 6.92083359e-01, 1.74995625e+00
        Walking,              2,  1546776639546,-4.26587772e+00,-1.35974312e+00,-1.08312869e+00
        Walking,              2,  1546776639647,-4.77774334e+00,-1.46247768e+00, 3.19741154e+00
        Walking,              2,  1546776639746, 6.73237133e+00,-7.27822208e+00, 1.45851004e+00
        Walking,              2,  1546776639846, 3.83340144e+00, 5.77947712e+00,-3.87522912e+00
        Walking,              2,  1546776639947, 6.12274933e+00, 9.78122520e+00,-4.54916477e+00
        Walking,              2,  1546776640047,-7.93129206e+00,-1.11527605e+01, 8.92616463e+00
        Walking,              2,  1546776640146,-2.70923209e+00,-1.21436024e+01, 1.25073633e+01
        Walking,              2,  1546776640247,-3.81686044e+00,-5.22612476e+00, 1.16742265e+00
        Walking,              2,  1546776640346,-1.06596434e+00, 3.18405914e+00,-1.54355586e+00
        Walking,              2,  1546776640446,-2.06754708e+00, 5.28156281e-01,-1.37655401e+00
        Walking,              2,  1546776640546,-5.45645714e+00,-2.25388718e+00, 1.64220810e-01
        Walking,              2,  1546776640646,-2.58519721e+00,-7.97296524e-01, 2.01696587e+00
        Walking,              2,  1546776640747, 3.36257434e+00,-2.64393234e+00,-5.61378002e-01
        Walking,              2,  1546776640846, 3.60414767e+00, 6.43815517e+00,-4.10845757e+00
        Walking,              2,  1546776640947, 3.60608983e+00, 7.89819574e+00,-2.97774434e+00
        Walking,              2,  1546776641046,-5.84466171e+00, 3.92919064e+00,-5.74212313e-01
        Walking,              2,  1546776641146, 1.02480612e+01, 4.77004719e+00,-3.55920267e+00
        Walking,              2,  1546776641247,-6.48991585e+00,-5.40472031e-01,-7.25841522e-01
        Walking,              2,  1546776641347,-1.18634880e+00, 3.33458662e+00,-1.19698310e+00
        Walking,              2,  1546776641447,-4.03388548e+00,-3.94309044e-01,-3.09155703e-01
        Walking,              2,  1546776641547,-5.73258734e+00,-5.25362968e+00, 3.49285865e+00
        Walking,              2,  1546776641647, 2.91307902e+00,-3.78465271e+00,-2.99416900e-01
        Walking,              2,  1546776641746, 6.97184920e-01, 1.90283775e-01,-2.53916025e+00
        Walking,              2,  1546776641846, 5.04757595e+00, 8.29090977e+00,-5.37555218e+00
        Walking,              2,  1546776641947, 2.75291109e+00, 4.24314070e+00,-1.26583552e+00
        Walking,              2,  1546776642047,-1.22683024e+00, 8.78453350e+00,-3.99990416e+00
        Walking,              2,  1546776642147, 1.34405689e+01,-1.61607742e-01,-4.03153419e-01
        Walking,              2,  1546776642247,-4.70963597e-01, 2.22028112e+00, 3.29594910e-01
        Walking,              2,  1546776642347, 1.89041436e+00, 2.56572676e+00, 1.49905920e-01
        Walking,              2,  1546776642447,-5.61075592e+00,-4.06904221e-01, 4.17657185e+00
        Walking,              2,  1546776642547,-5.83160067e+00,-4.11705971e-01, 4.03271198e+00
        Walking,              2,  1546776642647, 7.22147751e+00,-1.15276880e+01,-9.17003870e-01
        Walking,              2,  1546776642747,-2.56955647e+00, 1.24217129e+00,-2.34797096e+00
        Walking,              2,  1546776642847, 5.18635654e+00, 1.06631536e+01,-5.13607121e+00
        Walking,              2,  1546776642948, 2.71319866e-01,-3.70877266e-01, 4.91040993e+00
        Walking,              2,  1546776643047, 9.08804703e+00,-3.67767906e+00, 3.75815058e+00
        Walking,              2,  1546776643147, 3.22134733e-01,-3.03978157e+00,-2.23084888e+01
        Walking,              2,  1546776643247, 4.18326283e+00, 3.50278854e+00,-1.09393626e-01
        Walking,              2,  1546776643347, 2.88913488e+00, 3.50283146e+00, 1.42064977e+00
        Walking,              2,  1546776643447,-5.54547977e+00, 3.19387436e-01, 4.92183065e+00
        Walking,              2,  1546776643547,-7.73751879e+00,-8.34352493e+00,-1.60959709e+00
        Walking,              2,  1546776643647,-5.81306696e+00,-8.07534313e+00,-3.29409742e+00
        Walking,              2,  1546776643747, 4.61282921e+00,-8.29434967e+00,-2.42276025e+00
        Walking,              2,  1546776643848, 3.71595192e+00, 9.23185539e+00,-4.06613636e+00
        Walking,              2,  1546776643947,-7.84619093e-01,-2.34518051e-01, 6.38072681e+00
        Walking,              2,  1546776644047, 4.17885399e+00,-2.71761990e+00, 2.15745616e+00
        Walking,              2,  1546776644147,-8.04896355e-02,-5.24287605e+00,-1.96321831e+01
        Walking,              2,  1546776644247, 3.12248468e+00, 2.68599701e+00,-9.86232638e-01
        Walking,              2,  1546776644347,-1.39519525e+00, 2.15735340e+00, 8.55931401e-01
        Walking,              2,  1546776644447,-4.03134012e+00,-3.25406075e-01, 2.19430995e+00
        Walking,              2,  1546776644547,-6.89611149e+00,-4.25051880e+00, 4.02979660e+00
        Walking,              2,  1546776644647, 2.16711307e+00,-5.43171501e+00,-4.65881854e-01
        Walking,              2,  1546776644747, 2.02641606e-01, 1.94048643e+00,-2.01754379e+00
        Walking,              2,  1546776644847, 4.12662983e+00, 8.57379341e+00,-4.61645555e+00
        Walking,              2,  1546776644948, 3.99062443e+00, 8.40674210e+00,-5.21250343e+00
        Walking,              2,  1546776645047,-4.43197298e+00, 5.25134087e+00,-2.40164089e+00
        Walking,              2,  1546776645147,-3.59162593e+00, 4.94645500e+00,-2.48022795e+00
        Walking,              2,  1546776645247,-1.74789429e-01, 1.36095333e+00, 2.01272130e-01
        Walking,              2,  1546776645347, 5.28530538e-01, 4.03516769e+00,-2.46594429e-01
        Walking,              2,  1546776645447,-5.42723370e+00,-8.10778618e-01, 2.63679028e-02
